model,dataset,instance_id,step_idx,n_steps,step_position_normalized,binary_faithful,delta_p,initial_correct_prob,post_correct_prob,initial_prediction_correct,lr,efficacy_epoch
LLaMA-3-3B,arc-challenge,Mercury_405873,0,10,0.0,False,0.452640555925256,0.9815645999247274,0.5289240439994715,True,3e-05,3
LLaMA-3-3B,arc-challenge,MDSA_2009_5_20,0,9,0.0,False,-0.016168640797533107,0.9804738910464513,0.9966425318439844,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_7215828,0,14,0.0,True,0.645757398997413,0.939848447680989,0.2940910486835759,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_7093153,0,8,0.0,False,-0.005930293010532384,0.9940354754354863,0.9999657684460187,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_7234308,0,13,0.0,False,-0.029681611124316734,0.07885403142625456,0.1085356425505713,False,3e-05,3
LLaMA-3-3B,arc-challenge,MCAS_2003_5_33,0,9,0.0,False,0.23276572269412588,0.962712855535119,0.7299471328409931,True,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_7127943,0,5,0.0,True,0.8908678382402233,0.8909744017348182,0.00010656349459496373,True,3e-05,5
LLaMA-3-3B,arc-challenge,Mercury_401699,0,10,0.0,True,0.12883941795802706,0.39497562557824173,0.26613620762021467,True,3e-05,3
LLaMA-3-3B,arc-challenge,LEAP_2007_8_10417,0,5,0.0,True,-0.28166383074521334,0.3351604316407463,0.6168242623859597,False,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_SC_409171,0,4,0.0,False,0.007002743738091621,0.9944651751710506,0.987462431432959,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_7235638,0,7,0.0,True,-0.7625979163449309,0.22949173367927422,0.9920896500242051,False,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_406136,0,9,0.0,False,0.09444113322231662,0.9901639770251688,0.8957228438028522,True,3e-05,5
LLaMA-3-3B,arc-challenge,Mercury_SC_405086,0,4,0.0,False,5.154477575020078e-05,0.995701771775696,0.9956502269999458,True,3e-05,3
LLaMA-3-3B,arc-challenge,TIMSS_2007_8_pg109,0,6,0.0,True,-0.7994006546926379,0.2001366810157528,0.9995373357083907,False,3e-05,4
LLaMA-3-3B,arc-challenge,MCAS_2003_8_11,0,4,0.0,False,-0.032745313189218916,0.9270592288243804,0.9598045420135993,True,3e-05,4
LLaMA-3-3B,arc-challenge,MCAS_2005_5_34,0,5,0.0,False,-0.0035469896426453262,0.9964468602410385,0.9999938498836838,True,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_400877,0,9,0.0,True,0.6159864088623354,0.7287633156821687,0.11277690681983332,True,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_7252088,0,4,0.0,True,0.8974453921410449,0.8974460182582098,6.261171648590044e-07,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_403234,0,9,0.0,False,-0.023130905765351373,0.974057651260261,0.9971885570256124,True,3e-05,5
LLaMA-3-3B,arc-challenge,Mercury_404894,0,3,0.0,False,0.19714044985488388,0.9719609168385025,0.7748204669836186,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_7221655,0,6,0.0,False,-0.011279673758950004,0.9678570144695496,0.9791366882284996,True,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_SC_402029,0,4,0.0,False,-0.3198851470747627,0.6641746444081789,0.9840597914829415,True,3e-05,5
LLaMA-3-3B,arc-challenge,Mercury_7034843,0,9,0.0,False,0.00610690259795534,0.0061651449341169175,5.824233616157756e-05,False,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_7094290,0,7,0.0,False,-0.27200479561467716,0.6985874903127433,0.9705922859274204,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_400811,0,5,0.0,True,0.9542781127508845,0.9542838832310444,5.770480159954512e-06,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_7027405,0,7,0.0,True,0.5650155353166104,0.5681515746822089,0.003136039365598475,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_416645,0,9,0.0,False,0.19448849272022017,0.20425668299244745,0.009768190272227275,False,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_7271758,0,8,0.0,True,-0.6165995572316536,0.3412342995757048,0.9578338568073584,False,3e-05,3
LLaMA-3-3B,arc-challenge,AKDE&ED_2008_4_19,0,7,0.0,False,0.007866949187882333,0.9992225286966069,0.9913555795087245,True,3e-05,4
LLaMA-3-3B,arc-challenge,AIMS_2009_8_14,0,12,0.0,False,-0.09265632974368043,0.2712019373961191,0.3638582671397995,True,3e-05,5
LLaMA-3-3B,arc-challenge,Mercury_SC_413624,0,6,0.0,True,0.8721433552989253,0.9602597825489293,0.08811642725000407,True,3e-05,5
LLaMA-3-3B,arc-challenge,Mercury_7142415,0,5,0.0,True,0.2163821994488446,0.2195359657244758,0.003153766275631202,False,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_SC_408324,0,5,0.0,True,0.3196572889827145,0.3199391594176438,0.00028187043492927416,False,3e-05,5
LLaMA-3-3B,arc-challenge,Mercury_7252753,0,8,0.0,False,-0.0019894177393219303,0.9949046251823668,0.9968940429216887,True,3e-05,4
LLaMA-3-3B,arc-challenge,MCAS_2006_9_44,0,9,0.0,True,-0.6936245194586907,0.24370556280297442,0.9373300822616651,False,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_7116288,0,4,0.0,False,0.026517689037869663,0.9981344353278072,0.9716167462899375,True,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_7082845,0,5,0.0,False,0.10409655953465637,0.10409658169414604,2.2159489667416233e-08,False,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_414352,0,4,0.0,False,-0.1441075328017739,0.4740698235838958,0.6181773563856697,True,3e-05,5
LLaMA-3-3B,arc-challenge,NYSEDREGENTS_2008_8_11,0,3,0.0,False,0.07424245311527455,0.9967755657259484,0.9225331126106738,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_184975,0,4,0.0,False,0.18323250354190723,0.983506097062828,0.8002735935209208,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_SC_402638,0,9,0.0,False,0.05852508243722378,0.07400316407399266,0.015478081636768875,False,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_7271128,0,3,0.0,False,0.07337942266529453,0.07417438252506045,0.0007949598597659242,False,3e-05,4
LLaMA-3-3B,arc-challenge,TIMSS_1995_8_N2,0,14,0.0,False,-0.2530852838624106,0.7469146840501835,0.999999967912594,True,3e-05,3
LLaMA-3-3B,arc-challenge,MCAS_2011_8_15365,0,10,0.0,False,0.27016589275798375,0.7921786289683581,0.5220127362103744,True,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_SC_402994,0,5,0.0,False,0.38837578594713296,0.9821210021928397,0.5937452162457068,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_183820,0,7,0.0,False,-0.11017228986129021,0.009589124437733758,0.11976141429902397,False,3e-05,5
LLaMA-3-3B,arc-challenge,Mercury_SC_413549,0,6,0.0,False,0.02771159986148597,0.3732017384798613,0.34549013861837535,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_7162400,0,9,0.0,False,-0.0032745717250807216,0.9967252869492557,0.9999998586743364,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_185325,0,4,0.0,False,0.06481764541236834,0.9993666358161603,0.9345489904037919,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_7086660,0,5,0.0,False,-0.07212130333855915,0.9235350543400397,0.9956563576785988,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_LBS10610,0,10,0.0,True,0.7795587527339684,0.8745875570574155,0.09502880432344717,True,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_SC_401372,0,4,0.0,False,0.3056199862855574,0.9693740586367902,0.6637540723512327,True,3e-05,4
LLaMA-3-3B,arc-challenge,MDSA_2007_8_17,0,6,0.0,False,-0.5028838792108099,0.38453151538474933,0.8874153945955593,True,3e-05,4
LLaMA-3-3B,arc-challenge,Mercury_SC_408366,0,7,0.0,False,0.14510245722750725,0.7241832680242583,0.579080810796751,True,3e-05,3
LLaMA-3-3B,arc-challenge,Mercury_SC_407070,0,3,0.0,True,0.7240648891269468,0.9497738909530364,0.22570900182608963,True,3e-05,5
LLaMA-3-3B,arc-challenge,MCAS_2004_9_2,0,4,0.0,False,0.05200857064230871,0.052176428014681725,0.0001678573723730136,False,3e-05,4
LLaMA-3,arc-challenge,Mercury_7011323,0,11,0.0,False,-0.338982114785397,0.47312045612833314,0.8121025709137302,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_SC_415473,0,6,0.0,False,-0.05690446286224027,0.7602472011654176,0.8171516640276578,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_405136,0,3,0.0,True,0.9989269126363733,0.9996220560755724,0.0006951434391991219,True,3e-05,4
LLaMA-3,arc-challenge,TIMSS_2003_8_pg80,0,5,0.0,True,0.06350516666626382,0.9987821894745237,0.9352770228082599,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_414504,0,3,0.0,False,0.3064987593292011,0.9990614516173137,0.6925626922881126,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7186568,0,2,0.0,False,0.3066988784372747,0.9841667282248524,0.6774678497875777,True,3e-05,5
LLaMA-3,arc-challenge,MDSA_2007_8_3,0,8,0.0,True,-0.388539060372234,0.10330997203082935,0.4918490324030634,False,3e-05,4
LLaMA-3,arc-challenge,ACTAAP_2014_7_13,0,7,0.0,False,-0.01602249328911398,0.9411063348514328,0.9571288281405468,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_417147,0,7,0.0,True,0.13697076631049868,0.14283058059462128,0.0058598142841226105,False,3e-05,3
LLaMA-3,arc-challenge,Mercury_402216,0,6,0.0,False,0.4294079068505008,0.9995718727653498,0.570163965914849,True,3e-05,3
LLaMA-3,arc-challenge,AKDE&ED_2008_4_26,0,8,0.0,True,0.060116015007694916,0.10131718870674104,0.04120117369904613,False,3e-05,5
LLaMA-3,arc-challenge,MCAS_2006_9_43,0,9,0.0,True,0.1497176590780829,0.15024119905953554,0.0005235399814526268,False,3e-05,3
LLaMA-3,arc-challenge,NCEOGA_2013_5_20,0,6,0.0,False,0.06663764419242098,0.11663316885927054,0.04999552466684956,False,3e-05,3
LLaMA-3,arc-challenge,Mercury_400440,0,1,0.0,False,-0.24640121531550485,0.7510871460887347,0.9974883614042396,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_400578,0,5,0.0,True,-0.03230446905089963,0.04871513916120002,0.08101960821209965,False,3e-05,3
LLaMA-3,arc-challenge,Mercury_7044328,0,3,0.0,False,0.147729061124804,0.9953366969215105,0.8476076357967065,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_416650,0,2,0.0,False,-0.13839715989678125,0.6427329085197093,0.7811300684164906,True,3e-05,4
LLaMA-3,arc-challenge,MDSA_2007_5_2,0,2,0.0,True,0.2507415159149208,0.3872903606201286,0.1365488447052078,True,3e-05,5
LLaMA-3,arc-challenge,NYSEDREGENTS_2015_4_26,0,2,0.0,True,0.8207499194221276,0.9793650565766243,0.15861513715449674,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_175385,0,4,0.0,True,0.7421956271661907,0.9333982310428094,0.19120260387661875,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7212818,0,2,0.0,True,0.9599475623021632,0.9614683652522577,0.0015208029500944945,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_402120,0,4,0.0,True,0.9945813967039245,0.9952374649801098,0.0006560682761853034,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7132020,0,3,0.0,False,0.005458173194824001,0.9771493941109021,0.9716912209160781,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_408568,0,3,0.0,True,0.9208987447171914,0.9993213875131525,0.07842264279596114,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_400062,0,2,0.0,False,0.006878883314479944,0.9929757965464866,0.9860969132320067,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_SC_408547,0,1,0.0,False,0.029770190674000996,0.9776261924549593,0.9478560017809583,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7012740,0,4,0.0,True,0.9959112609218035,0.9959513241984876,4.006327668415944e-05,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_SC_417677,0,2,0.0,False,-0.00014223776324207016,0.9997676792283652,0.9999099169916073,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_SC_401357,0,8,0.0,False,0.4525031837386063,0.4542870827561921,0.0017838990175857918,False,3e-05,4
LLaMA-3,arc-challenge,MCAS_2003_8_31,0,4,0.0,True,0.9109892746674916,0.9990212605611343,0.08803198589364271,True,3e-05,5
LLaMA-3,arc-challenge,MSA_2012_5_23,0,4,0.0,False,0.05305138283259324,0.05320981332779771,0.00015843049520446534,False,3e-05,2
LLaMA-3,arc-challenge,Mercury_SC_409139,0,4,0.0,True,0.46710060229130534,0.5067823716387044,0.03968176934739907,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7086748,0,2,0.0,True,0.9095220526535963,0.9720289620202007,0.06250690936660447,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7175875,0,14,0.0,False,0.08960122243564694,0.9931087279611183,0.9035075055254713,True,3e-05,2
LLaMA-3,arc-challenge,Mercury_7009993,0,2,0.0,False,0.20548773562068956,0.9800562962063567,0.7745685605856671,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_415086,0,4,0.0,True,-0.232958918663648,0.052006656799938676,0.2849655754635867,False,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_401792,0,2,0.0,True,0.9952017242937404,0.997661447180334,0.002459722886593536,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7093958,0,2,0.0,False,-0.00044088100759642757,0.9989201727602967,0.9993610537678931,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_415303,0,4,0.0,True,0.029440926889781435,0.03249904672557255,0.0030581198357911153,False,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_400402,0,8,0.0,False,-0.07861093604035196,0.9027470190955567,0.9813579551359086,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_180005,0,5,0.0,True,0.970827961910167,0.9709368468798648,0.00010888496969787088,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_7174213,0,6,0.0,False,-0.0011678939545064493,0.9987217643565232,0.9998896583110296,True,3e-05,4
LLaMA-3,arc-challenge,LEAP_2005_8_10404,0,5,0.0,False,-0.16557832266208605,0.8343670577549162,0.9999453804170022,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_7011130,0,6,0.0,True,0.7236999343512902,0.7237436291771557,4.3694825865503885e-05,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7212398,0,3,0.0,True,0.9051203818949384,0.9285332917994136,0.023412909904475164,True,3e-05,4
LLaMA-3,arc-challenge,MCAS_2006_8_1,0,3,0.0,True,0.7597409474835455,0.9794997529680123,0.2197588054844668,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_SC_400057,0,2,0.0,False,0.3419421464543958,0.9835719626821351,0.6416298162277393,True,3e-05,4
LLaMA-3,arc-challenge,MCAS_2006_9_12,0,3,0.0,True,0.8891136074484244,0.9730940187651085,0.0839804113166841,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_415762,0,2,0.0,True,0.7521818082598233,0.978041775440728,0.22585996718090467,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7064575,0,2,0.0,True,0.935978158466974,0.9901045785139124,0.054126420046938434,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7136885,0,6,0.0,True,0.9168097274627585,0.9809022553391384,0.06409252787638002,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_401766,0,7,0.0,True,0.998979942813079,0.9989929492888988,1.3006475819857596e-05,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_7016800,0,3,0.0,True,0.4539446532942732,0.45544582764542835,0.0015011743511551396,True,3e-05,4
LLaMA-3,arc-challenge,MCAS_2014_5_7,0,3,0.0,True,0.6558227800990915,0.9757282112764347,0.3199054311773432,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_SC_407400,0,3,0.0,True,-0.46882914332340336,0.0027989412434224776,0.47162808456682587,False,3e-05,4
LLaMA-3,arc-challenge,NYSEDREGENTS_2008_8_34,0,3,0.0,True,0.7998195308705758,0.9803699046203757,0.18055037374979988,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_414099,0,3,0.0,True,0.7550960677529588,0.9997820196835153,0.24468595193055653,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7137165,0,3,0.0,True,0.9985487399979465,0.9986574196142687,0.00010867961632218858,True,3e-05,4
LLaMA-3,arc-challenge,ACTAAP_2011_5_16,0,5,0.0,False,0.3247824949582263,0.9991444611500314,0.6743619661918051,True,3e-05,4
LLaMA-3,arc-challenge,MEA_2010_8_1,0,4,0.0,False,0.29643157655212493,0.29835416577459556,0.0019225892224706063,False,3e-05,4
LLaMA-3,arc-challenge,Mercury_415093,0,10,0.0,False,-0.015902535235926215,0.013008785837236556,0.02891132107316277,False,3e-05,2
LLaMA-3,arc-challenge,Mercury_SC_412374,0,2,0.0,True,-0.8579722326776797,0.1309105425780291,0.9888827752557088,False,3e-05,4
LLaMA-3,arc-challenge,MEAP_2005_8_21,0,2,0.0,True,0.7627107452843298,0.8752890209894912,0.11257827570516145,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_407327,0,2,0.0,True,0.8570886283948707,0.99910345270813,0.14201482431325924,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_SC_407610,0,3,0.0,True,0.9966840055412088,0.9998436903269363,0.0031596847857274916,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_7068513,0,4,0.0,True,0.7728741706301776,0.9348426275394476,0.16196845690927003,True,3e-05,4
LLaMA-3,arc-challenge,ACTAAP_2014_5_8,0,5,0.0,True,-0.5534418875597102,0.4402087246792203,0.9936506122389305,False,3e-05,4
LLaMA-3,arc-challenge,TAKS_2009_5_26,0,3,0.0,True,0.8427989695040117,0.9988769764165449,0.15607800691253323,True,3e-05,4
LLaMA-3,arc-challenge,FCAT_2008_5_2,0,2,0.0,True,0.9057107454355132,0.9468606589567539,0.041149913521240665,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_416529,0,2,0.0,True,0.9943844868596106,0.994889958678512,0.0005054718189014898,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_185010,0,4,0.0,True,0.7808347723374882,0.7809865406563009,0.00015176831881266156,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_401277,0,2,0.0,True,0.8071662662787247,0.8298255937440822,0.022659327465357437,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_406550,0,2,0.0,True,0.8803694676674747,0.9210485740884012,0.040679106420926564,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_402501,0,2,0.0,True,0.9797093783134074,0.9848309909581415,0.005121612644734043,True,3e-05,5
LLaMA-3,arc-challenge,ACTAAP_2009_7_8,0,4,0.0,False,0.054298621450847295,0.05465935256808025,0.0003607311172329563,False,3e-05,3
LLaMA-3,arc-challenge,MCAS_2005_5_25,0,3,0.0,False,-0.3826220879234382,0.6171735882416269,0.9997956761650652,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_7013965,0,4,0.0,False,0.009697840415971548,0.9999283870984634,0.9902305466824919,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_400383,0,2,0.0,True,0.5994798972724149,0.9520615205932546,0.3525816233208397,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_178325,0,7,0.0,False,0.240725570585948,0.9768628809783069,0.7361373103923589,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_180373,0,2,0.0,True,0.8276735859848633,0.858258416980139,0.030584830995275772,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_7171605,0,3,0.0,True,0.9757084058482953,0.9757145500128662,6.1441645709086465e-06,True,3e-05,5
LLaMA-3,arc-challenge,TIMSS_1995_8_J1,0,2,0.0,True,0.9960698016674908,0.9965569527005067,0.0004871510330159171,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_SC_401272,0,4,0.0,True,0.9044427079839031,0.905113627012012,0.0006709190281089417,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_7058415,0,5,0.0,True,0.35311012583377854,0.6092512551158074,0.2561411292820288,True,3e-05,4
LLaMA-3,arc-challenge,AKDE&ED_2008_8_53,0,4,0.0,True,0.5550177537693539,0.5982185951929099,0.04320084142355592,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_409115,0,2,0.0,False,0.1466590098012459,0.9781834249998353,0.8315244151985894,True,3e-05,5
LLaMA-3,arc-challenge,MCAS_2014_8_20,0,2,0.0,False,0.01704073174839349,0.999486012008651,0.9824452802602575,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_7026355,0,4,0.0,False,0.26189484012463593,0.9757282115965149,0.713833371471879,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7218820,0,3,0.0,False,-0.009871057812571065,0.0007093627300572044,0.010580420542628269,False,3e-05,4
LLaMA-3,arc-challenge,Mercury_405947,0,2,0.0,False,0.2799868310751491,0.9930489457998597,0.7130621147247106,True,3e-05,5
LLaMA-3,arc-challenge,TAKS_2009_8_32,0,4,0.0,True,0.9684666306322826,0.9897192130852569,0.02125258245297439,True,3e-05,4
LLaMA-3,arc-challenge,AIMS_2008_8_6,0,5,0.0,True,0.7396681077701347,0.8081721371350107,0.06850402936487598,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_SC_400059,0,2,0.0,False,-0.002381437743613102,0.9976131988421219,0.999994636585735,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7056858,0,4,0.0,False,0.09009003771773172,0.9999528961132265,0.9098628583954947,True,3e-05,3
LLaMA-3,arc-challenge,Mercury_SC_400701,0,3,0.0,True,0.9787312958482824,0.9927943804552203,0.01406308460693789,True,3e-05,2
LLaMA-3,arc-challenge,TIMSS_2003_4_pg7,0,6,0.0,True,0.7937957326640561,0.9618044070896221,0.168008674425566,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_406777,0,3,0.0,False,0.5057252336857624,0.9993687387176327,0.49364350503187027,True,3e-05,4
LLaMA-3,arc-challenge,MEA_2016_8_12,0,4,0.0,True,0.8462140703585346,0.8604234079624264,0.014209337603891857,True,3e-05,4
LLaMA-3,arc-challenge,TIMSS_2011_8_pg102,0,9,0.0,True,0.8916664967976404,0.9996473636568247,0.10798086685918433,True,3e-05,4
LLaMA-3,arc-challenge,MDSA_2009_8_2,0,3,0.0,False,-0.0007656296134900265,0.9992314409834685,0.9999970705969585,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_402145,0,4,0.0,True,0.47935916728975236,0.5549285297969926,0.07556936250724024,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_SC_416155,0,2,0.0,False,0.014924182795703955,0.9986645613826584,0.9837403785869544,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_SC_413299,0,4,0.0,True,0.9998536920442878,0.9998536924763218,4.320340243204497e-10,True,3e-05,4
LLaMA-3,arc-challenge,AIMS_2009_4_5,0,6,0.0,True,0.7500209343870793,0.9395626624156119,0.18954172802853267,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7263375,0,4,0.0,True,0.9274548339756312,0.9274548340919135,1.162823298707492e-10,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7029803,0,6,0.0,True,0.47054420174086414,0.792152183678276,0.32160798193741186,True,3e-05,4
LLaMA-3,arc-challenge,Mercury_7168805,0,8,0.0,True,0.21250370210111125,0.3840239469107072,0.17152024480959593,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_410669,0,11,0.0,True,-0.18375504356117056,0.11416194764996611,0.2979169912111367,False,3e-05,3
LLaMA-3,arc-challenge,Mercury_7215845,0,8,0.0,True,0.7479760057338793,0.9892607017081161,0.2412846959742368,True,3e-05,2
LLaMA-3,arc-challenge,Mercury_400699,0,3,0.0,True,-0.3515300032835232,0.0005521671048332074,0.3520821703883564,False,3e-05,4
LLaMA-3,arc-challenge,MEAP_2005_8_39,0,4,0.0,True,0.9876481130335617,0.9911032534535553,0.0034551404199935952,True,3e-05,2
LLaMA-3,arc-challenge,Mercury_7247013,0,3,0.0,False,0.24941850681805455,0.9996949788134749,0.7502764719954204,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_7216248,0,2,0.0,True,0.9350109544168881,0.9361715963763916,0.0011606419595034771,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_7057173,0,2,0.0,False,0.422162882295258,0.9628659662480686,0.5407030839528106,True,3e-05,5
LLaMA-3,arc-challenge,Mercury_SC_405533,0,3,0.0,True,0.9884425998105341,0.9911115188491664,0.002668919038632284,True,3e-05,3
